,refseq.id,fold_0,label,sampling,database,date,fold_1,fold_2,fold_3,fold_4,host_label,Genus,virus_ID,Family,Species
75502,NC_028833,pred,0,normal,GenBank,20240206,train,dev,dev,train,0.0,Alphacoronavirus,NC_028833,Coronaviridae,Nyctalus velutinus alphacoronavirus SC-2013
75503,NC_026011,pred,0,normal,GenBank,20240206,dev,train,train,dev,0.0,Betacoronavirus,NC_026011,Coronaviridae,China Rattus coronavirus HKU24
75504,NC_025217,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,NC_025217,Coronaviridae,Bat Hp-betacoronavirus Zhejiang2013
75505,NC_022103,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,NC_022103,Coronaviridae,Bat coronavirus CDPHE15
75506,NC_019843,pred,1,normal,GenBank,20240206,train,train,dev,train,1.0,Betacoronavirus,NC_019843,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75507,NC_018871,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Alphacoronavirus,NC_018871,Coronaviridae,Bat coronavirus HKU10
75508,NC_017083,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,NC_017083,Coronaviridae,Rabbit coronavirus HKU14
75509,NC_016991,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,NC_016991,Coronaviridae,White-eye coronavirus HKU16
75510,NC_016992,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,NC_016992,Coronaviridae,Sparrow coronavirus HKU17
75511,NC_016993,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,NC_016993,Coronaviridae,Magpie-robin coronavirus HKU18
75512,NC_016994,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Deltacoronavirus,NC_016994,Coronaviridae,Night heron coronavirus HKU19
75513,NC_016995,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Deltacoronavirus,NC_016995,Coronaviridae,Wigeon coronavirus HKU20
75514,NC_016996,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Deltacoronavirus,NC_016996,Coronaviridae,Common moorhen coronavirus HKU21
75515,NC_014470,pred,0,normal,GenBank,20240206,dev,dev,train,train,0.0,Betacoronavirus,NC_014470,Coronaviridae,Bat coronavirus BM48-31/BGR/2008
75516,NC_011549,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Deltacoronavirus,NC_011549,Coronaviridae,Thrush coronavirus HKU12-600
75517,NC_011550,pred,0,normal,GenBank,20240206,dev,dev,train,train,0.0,Deltacoronavirus,NC_011550,Coronaviridae,Munia coronavirus HKU13
75518,OR268739,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Gammacoronavirus,OR268739,Coronaviridae,Avian coronavirus
75519,OR268740,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Gammacoronavirus,OR268740,Coronaviridae,Avian coronavirus
75520,OR268741,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OR268741,Coronaviridae,Avian coronavirus
75521,OR268746,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OR268746,Coronaviridae,Avian coronavirus
75522,OR268747,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,Gammacoronavirus,OR268747,Coronaviridae,Avian coronavirus
75523,OR268748,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OR268748,Coronaviridae,Avian coronavirus
75524,OR268750,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Gammacoronavirus,OR268750,Coronaviridae,Avian coronavirus
75525,OQ230639,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ230639,Coronaviridae,Bat coronavirus
75526,OR050545,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Gammacoronavirus,OR050545,Coronaviridae,Avian coronavirus
75527,OR050546,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OR050546,Coronaviridae,Avian coronavirus
75528,OR050550,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OR050550,Coronaviridae,Avian coronavirus
75529,OR050552,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Gammacoronavirus,OR050552,Coronaviridae,Avian coronavirus
75530,OR050553,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Gammacoronavirus,OR050553,Coronaviridae,Avian coronavirus
75531,OR050556,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OR050556,Coronaviridae,Avian coronavirus
75532,OR050557,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Gammacoronavirus,OR050557,Coronaviridae,Avian coronavirus
75533,OR050560,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Gammacoronavirus,OR050560,Coronaviridae,Avian coronavirus
75534,OR050561,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OR050561,Coronaviridae,Avian coronavirus
75535,OR050562,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,Gammacoronavirus,OR050562,Coronaviridae,Avian coronavirus
75536,OR427311,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OR427311,Coronaviridae,Bat coronavirus
75537,ON262797,pred,0,normal,GenBank,20240206,train,train,dev,dev,0.0,Alphacoronavirus,ON262797,Coronaviridae,Porcine epidemic diarrhea virus
75538,OR001749,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OR001749,Coronaviridae,Avian coronavirus
75539,OQ175021,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,,OQ175021,Coronaviridae,Bat Coronavirus HpGD17
75540,OQ175024,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175024,Coronaviridae,Bat Coronavirus HpGD16
75541,OQ175025,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,,OQ175025,Coronaviridae,Bat Coronavirus HpGX16
75542,OQ175031,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175031,Coronaviridae,Bat Coronavirus HaYN16
75543,OQ175032,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175032,Coronaviridae,Bat Coronavirus HaYN16
75544,OQ175038,pred,0,normal,GenBank,20240206,dev,train,train,dev,0.0,,OQ175038,Coronaviridae,Bat Coronavirus HlGX16
75545,OQ175039,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,,OQ175039,Coronaviridae,Bat Coronavirus HpGD16
75546,OQ175040,pred,0,normal,GenBank,20240206,dev,train,train,dev,0.0,,OQ175040,Coronaviridae,Bat Coronavirus MsGX16
75547,OQ175042,pred,0,normal,GenBank,20240206,train,train,dev,dev,0.0,,OQ175042,Coronaviridae,Bat Coronavirus ShYN16
75548,OQ175048,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175048,Coronaviridae,Bat Coronavirus SkGX17
75549,OQ175053,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,,OQ175053,Coronaviridae,Bat Coronavirus RsYN16
75550,OQ175054,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,,OQ175054,Coronaviridae,Bat Coronavirus RsYN16
75551,OQ175055,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175055,Coronaviridae,Bat Coronavirus RsYN16
75552,OQ175067,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,,OQ175067,Coronaviridae,Bat Coronavirus RaYN16
75553,OQ175069,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,,OQ175069,Coronaviridae,Bat Coronavirus MpGD17
75554,OQ175070,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175070,Coronaviridae,Bat Coronavirus SkGX17
75555,OQ175071,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175071,Coronaviridae,Bat Coronavirus MpGD16
75556,OQ175072,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175072,Coronaviridae,Bat Coronavirus MpGD16
75557,OQ175073,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,,OQ175073,Coronaviridae,Bat Coronavirus MpGD16
75558,OQ175074,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175074,Coronaviridae,Bat Coronavirus MpGD16
75559,OQ175075,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,,OQ175075,Coronaviridae,Bat Coronavirus MpGD17
75560,OQ175076,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175076,Coronaviridae,Bat Coronavirus MpGD16
75561,OQ175077,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175077,Coronaviridae,Bat Coronavirus MpGD16
75562,OQ175078,pred,0,normal,GenBank,20240206,dev,dev,train,train,0.0,,OQ175078,Coronaviridae,Bat Coronavirus MpGD16
75563,OQ175083,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,,OQ175083,Coronaviridae,Bat Coronavirus MsGD16
75564,OQ175084,pred,0,normal,GenBank,20240206,dev,dev,train,train,0.0,,OQ175084,Coronaviridae,Bat Coronavirus MsGD16
75565,OQ175088,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,,OQ175088,Coronaviridae,Bat Coronavirus MpGD16
75566,OQ175089,pred,0,normal,GenBank,20240206,train,dev,dev,train,0.0,,OQ175089,Coronaviridae,Bat Coronavirus SkGX17
75567,OQ175090,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,,OQ175090,Coronaviridae,Bat Coronavirus MpGD17
75568,OQ175091,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,,OQ175091,Coronaviridae,Bat Coronavirus MpGD17
75569,OR233295,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OR233295,Coronaviridae,Horseshoe bat sarbecovirus
75570,OQ302146,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Alphacoronavirus,OQ302146,Coronaviridae,Porcine epidemic diarrhea virus
75571,OQ305205,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ305205,Coronaviridae,Betacoronavirus 1
75572,OQ305207,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ305207,Coronaviridae,Betacoronavirus 1
75573,OQ305208,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ305208,Coronaviridae,Betacoronavirus 1
75574,OQ503495,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,OQ503495,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75575,OQ503496,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ503496,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75576,OQ503497,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Betacoronavirus,OQ503497,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75577,OQ503500,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ503500,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75578,OQ503501,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ503501,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75579,OQ503502,pred,0,normal,GenBank,20240206,train,train,dev,dev,0.0,Betacoronavirus,OQ503502,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75580,OQ503503,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ503503,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75581,OQ503504,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ503504,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75582,OQ503505,pred,0,normal,GenBank,20240206,train,dev,dev,dev,0.0,Betacoronavirus,OQ503505,Coronaviridae,Severe acute respiratory syndrome-related coronavirus
75583,OQ828657,pred,1,normal,GenBank,20240206,dev,dev,train,train,1.0,Betacoronavirus,OQ828657,Coronaviridae,Betacoronavirus 1
75584,OQ621709,pred,0,normal,GenBank,20240206,train,train,dev,dev,0.0,Betacoronavirus,OQ621709,Coronaviridae,Betacoronavirus 1
75585,OQ621710,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ621710,Coronaviridae,Betacoronavirus 1
75586,OQ621711,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,OQ621711,Coronaviridae,Betacoronavirus 1
75587,OQ621712,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ621712,Coronaviridae,Betacoronavirus 1
75588,OQ621713,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OQ621713,Coronaviridae,Betacoronavirus 1
75589,OQ621714,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,OQ621714,Coronaviridae,Betacoronavirus 1
75590,OQ507475,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,OQ507475,Coronaviridae,Betacoronavirus 1
75591,ON553965,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Alphacoronavirus,ON553965,Coronaviridae,Human coronavirus NL63
75592,ON553966,pred,1,normal,GenBank,20240206,train,train,dev,train,1.0,Alphacoronavirus,ON553966,Coronaviridae,Human coronavirus NL63
75593,ON553967,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Alphacoronavirus,ON553967,Coronaviridae,Human coronavirus NL63
75594,ON553968,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Alphacoronavirus,ON553968,Coronaviridae,Human coronavirus NL63
75595,ON553969,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Alphacoronavirus,ON553969,Coronaviridae,Human coronavirus NL63
75596,ON553970,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Alphacoronavirus,ON553970,Coronaviridae,Human coronavirus NL63
75597,ON553971,pred,1,normal,GenBank,20240206,train,dev,train,train,1.0,Alphacoronavirus,ON553971,Coronaviridae,Human coronavirus NL63
75598,ON553973,pred,1,normal,GenBank,20240206,dev,train,dev,dev,1.0,Alphacoronavirus,ON553973,Coronaviridae,Human coronavirus NL63
75599,ON553974,pred,1,normal,GenBank,20240206,train,train,dev,train,1.0,Alphacoronavirus,ON553974,Coronaviridae,Human coronavirus NL63
75600,ON553975,pred,1,normal,GenBank,20240206,train,train,dev,train,1.0,Alphacoronavirus,ON553975,Coronaviridae,Human coronavirus NL63
75601,ON553976,pred,1,normal,GenBank,20240206,train,dev,train,train,1.0,Alphacoronavirus,ON553976,Coronaviridae,Human coronavirus NL63
75602,ON553977,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Alphacoronavirus,ON553977,Coronaviridae,Human coronavirus NL63
75603,ON553978,pred,1,normal,GenBank,20240206,train,dev,train,train,1.0,Alphacoronavirus,ON553978,Coronaviridae,Human coronavirus NL63
75604,ON553979,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Alphacoronavirus,ON553979,Coronaviridae,Human coronavirus NL63
75605,ON553980,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Alphacoronavirus,ON553980,Coronaviridae,Human coronavirus NL63
75606,ON553981,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Alphacoronavirus,ON553981,Coronaviridae,Human coronavirus NL63
75607,ON553982,pred,1,normal,GenBank,20240206,dev,train,dev,train,1.0,Alphacoronavirus,ON553982,Coronaviridae,Human coronavirus NL63
75608,ON553983,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Alphacoronavirus,ON553983,Coronaviridae,Human coronavirus NL63
75609,ON554023,pred,1,normal,GenBank,20240206,train,dev,dev,train,1.0,Betacoronavirus,ON554023,Coronaviridae,Betacoronavirus 1
75610,ON554024,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,ON554024,Coronaviridae,Betacoronavirus 1
75611,ON554025,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Betacoronavirus,ON554025,Coronaviridae,Betacoronavirus 1
75612,ON554026,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Betacoronavirus,ON554026,Coronaviridae,Betacoronavirus 1
75613,ON554027,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,ON554027,Coronaviridae,Betacoronavirus 1
75614,ON554028,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,ON554028,Coronaviridae,Betacoronavirus 1
75615,ON554029,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Betacoronavirus,ON554029,Coronaviridae,Betacoronavirus 1
75616,ON554030,pred,1,normal,GenBank,20240206,dev,train,train,train,1.0,Betacoronavirus,ON554030,Coronaviridae,Betacoronavirus 1
75617,ON554031,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,ON554031,Coronaviridae,Betacoronavirus 1
75618,ON554032,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,ON554032,Coronaviridae,Betacoronavirus 1
75619,ON554033,pred,1,normal,GenBank,20240206,train,dev,train,train,1.0,Betacoronavirus,ON554033,Coronaviridae,Betacoronavirus 1
75620,ON554034,pred,1,normal,GenBank,20240206,dev,train,train,train,1.0,Betacoronavirus,ON554034,Coronaviridae,Betacoronavirus 1
75621,ON554035,pred,1,normal,GenBank,20240206,train,train,dev,train,1.0,Betacoronavirus,ON554035,Coronaviridae,Betacoronavirus 1
75622,ON554036,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,ON554036,Coronaviridae,Betacoronavirus 1
75623,ON554037,pred,1,normal,GenBank,20240206,dev,dev,train,train,1.0,Betacoronavirus,ON554037,Coronaviridae,Betacoronavirus 1
75624,ON554038,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,ON554038,Coronaviridae,Betacoronavirus 1
75625,ON554039,pred,1,normal,GenBank,20240206,dev,dev,dev,train,1.0,Betacoronavirus,ON554039,Coronaviridae,Betacoronavirus 1
75626,ON554040,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,ON554040,Coronaviridae,Betacoronavirus 1
75627,ON554041,pred,1,normal,GenBank,20240206,train,dev,train,train,1.0,Betacoronavirus,ON554041,Coronaviridae,Betacoronavirus 1
75628,ON554042,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Betacoronavirus,ON554042,Coronaviridae,Betacoronavirus 1
75629,ON554043,pred,1,normal,GenBank,20240206,dev,dev,train,train,1.0,Betacoronavirus,ON554043,Coronaviridae,Betacoronavirus 1
75630,ON554097,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Alphacoronavirus,ON554097,Coronaviridae,Human coronavirus 229E
75631,ON554098,pred,1,normal,GenBank,20240206,dev,train,train,train,1.0,Alphacoronavirus,ON554098,Coronaviridae,Human coronavirus 229E
75632,ON554099,pred,1,normal,GenBank,20240206,train,train,dev,train,1.0,Alphacoronavirus,ON554099,Coronaviridae,Human coronavirus 229E
75633,OQ434267,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OQ434267,Coronaviridae,Avian coronavirus
75634,OQ434268,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OQ434268,Coronaviridae,Avian coronavirus
75635,ON419876,pred,0,normal,GenBank,20240206,dev,train,train,dev,0.0,Gammacoronavirus,ON419876,Coronaviridae,Avian coronavirus
75636,ON419877,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,ON419877,Coronaviridae,Avian coronavirus
75637,ON419878,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,ON419878,Coronaviridae,Avian coronavirus
75638,ON419879,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,ON419879,Coronaviridae,Avian coronavirus
75639,ON419880,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,ON419880,Coronaviridae,Avian coronavirus
75640,ON419881,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Gammacoronavirus,ON419881,Coronaviridae,Avian coronavirus
75641,ON419882,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,ON419882,Coronaviridae,Avian coronavirus
75642,ON419883,pred,0,normal,GenBank,20240206,dev,train,dev,train,0.0,Gammacoronavirus,ON419883,Coronaviridae,Avian coronavirus
75643,ON419885,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,ON419885,Coronaviridae,Avian coronavirus
75644,ON419886,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,ON419886,Coronaviridae,Avian coronavirus
75645,ON419887,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,ON419887,Coronaviridae,Avian coronavirus
75646,ON419888,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Gammacoronavirus,ON419888,Coronaviridae,Avian coronavirus
75647,ON260867,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,Gammacoronavirus,ON260867,Coronaviridae,Avian coronavirus
75648,OP866274,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,OP866274,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75649,OP866275,pred,0,normal,GenBank,20240206,dev,train,train,dev,0.0,Betacoronavirus,OP866275,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75650,OP866276,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Betacoronavirus,OP866276,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75651,OP866277,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,OP866277,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75652,OP866278,pred,0,normal,GenBank,20240206,train,dev,dev,train,0.0,Betacoronavirus,OP866278,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75653,OP866279,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,OP866279,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75654,OP866280,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OP866280,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75655,OP866281,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Betacoronavirus,OP866281,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75656,OP866282,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OP866282,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75657,OP866283,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Betacoronavirus,OP866283,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75658,OP866284,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OP866284,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75659,OQ117368,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OQ117368,Coronaviridae,Avian coronavirus
75660,OP899612,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OP899612,Coronaviridae,Avian coronavirus
75661,OP899613,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Gammacoronavirus,OP899613,Coronaviridae,Avian coronavirus
75662,ON713866,pred,0,normal,GenBank,20240206,dev,train,dev,train,0.0,Gammacoronavirus,ON713866,Coronaviridae,Avian coronavirus
75663,OP906306,pred,0,normal,GenBank,20240206,dev,train,train,dev,0.0,Betacoronavirus,OP906306,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75664,LC742526,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,LC742526,Coronaviridae,Alphacoronavirus 1
75665,OK649355,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Deltacoronavirus,OK649355,Coronaviridae,Coronavirus HKU15
75666,OP700657,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,OP700657,Coronaviridae,Tadarida brasiliensis bat alphacoronavirus 2
75667,OP715780,pred,0,normal,GenBank,20240206,train,train,dev,train,0.0,Alphacoronavirus,OP715780,Coronaviridae,Tadarida brasiliensis bat alphacoronavirus 2
75668,OP715781,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Alphacoronavirus,OP715781,Coronaviridae,Tadarida brasiliensis bat alphacoronavirus 1
75669,OP566509,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Deltacoronavirus,OP566509,Coronaviridae,Coronavirus HKU15
75670,OP712623,pred,0,normal,GenBank,20240206,dev,dev,train,train,0.0,Betacoronavirus,OP712623,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75671,OP712624,pred,0,normal,GenBank,20240206,train,dev,dev,train,0.0,Betacoronavirus,OP712624,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75672,OP712625,pred,0,normal,GenBank,20240206,train,dev,train,dev,0.0,Betacoronavirus,OP712625,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75673,OP654178,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Betacoronavirus,OP654178,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75674,OP654179,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Betacoronavirus,OP654179,Coronaviridae,Middle East respiratory syndrome-related coronavirus
75675,OK073085,pred,1,normal,GenBank,20240206,dev,train,train,dev,1.0,Betacoronavirus,OK073085,Coronaviridae,Human coronavirus HKU1
75676,OK073086,pred,1,normal,GenBank,20240206,train,train,train,dev,1.0,Betacoronavirus,OK073086,Coronaviridae,Human coronavirus HKU1
75677,OK073087,pred,1,normal,GenBank,20240206,dev,dev,train,train,1.0,Betacoronavirus,OK073087,Coronaviridae,Betacoronavirus 1
75678,OK073088,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,OK073088,Coronaviridae,Betacoronavirus 1
75679,OK073089,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,OK073089,Coronaviridae,Betacoronavirus 1
75680,OK073091,pred,1,normal,GenBank,20240206,train,train,train,train,1.0,Betacoronavirus,OK073091,Coronaviridae,Betacoronavirus 1
75681,MZ364307,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Alphacoronavirus,MZ364307,Coronaviridae,Porcine epidemic diarrhea virus
75682,MZ364308,pred,0,normal,GenBank,20240206,dev,train,dev,train,0.0,Alphacoronavirus,MZ364308,Coronaviridae,Porcine epidemic diarrhea virus
75683,MZ364309,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Alphacoronavirus,MZ364309,Coronaviridae,Porcine epidemic diarrhea virus
75684,MZ364310,pred,0,normal,GenBank,20240206,train,train,train,dev,0.0,Alphacoronavirus,MZ364310,Coronaviridae,Porcine epidemic diarrhea virus
75685,MZ364311,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Alphacoronavirus,MZ364311,Coronaviridae,Porcine epidemic diarrhea virus
75686,OM525802,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OM525802,Coronaviridae,Avian coronavirus
75687,OM525803,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OM525803,Coronaviridae,Avian coronavirus
75688,OM525804,pred,0,normal,GenBank,20240206,dev,train,train,train,0.0,Gammacoronavirus,OM525804,Coronaviridae,Avian coronavirus
75689,OM525805,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OM525805,Coronaviridae,Avian coronavirus
75690,OM525806,pred,0,normal,GenBank,20240206,train,train,train,train,0.0,Gammacoronavirus,OM525806,Coronaviridae,Avian coronavirus
75691,MZ380292,pred,0,normal,GenBank,20240206,train,dev,train,train,0.0,Alphacoronavirus,MZ380292,Coronaviridae,Porcine epidemic diarrhea virus
